edited,name,uuid,gender,first_name,last_name,party,parliament,education,questions_get,answers_give,url_profile
2015-05-12 10:00,christian-flisek,f5ac6f72-765d-4494-98d4-0dac45c51435,male,Christian,Flisek,SPD,Bundestag,"Rechtsanwalt, Fachanwalt für Gewerblichen Rechtschutz",0,0,https://www.abgeordnetenwatch.de/profile/christian-flisek
2015-05-12 02:00,johannes-roring,f66dd599-288c-4053-8be1-b3b3a8d27022,male,Johannes,Röring,CDU,Bundestag,Selbstständiger Landwirt,0,0,https://www.abgeordnetenwatch.de/profile/johannes-roring
2015-05-30 01:09,clemens-binninger,f688da18-c5ce-4bc9-9fc9-944817939aae,male,Clemens,Binninger,CDU,Bundestag,Polizist,0,0,https://www.abgeordnetenwatch.de/profile/clemens-binninger
2015-05-31 01:08,dagmar-wohrl,f6bdbded-75c6-430a-9ea6-83de9abbd08f,female,Dagmar,Wöhrl,CSU,Bundestag,"Rechtsanwältin, Unternehmerin",0,0,https://www.abgeordnetenwatch.de/profile/dagmar-wohrl
2015-05-12 11:00,klaus-brahmig,f6ed01bb-2262-4951-9afe-9b2cb9e0adf9,male,Klaus,Brähmig,CDU,Bundestag,Elektrohandwerksmeister,0,0,https://www.abgeordnetenwatch.de/profile/klaus-brahmig
2015-05-12 10:00,helmut-heiderich,f71a46bd-aeb3-4077-8d6a-c31db1570f8e,male,Helmut,Heiderich,CDU,Bundestag,Dipl.-Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/helmut-heiderich
2015-05-25 01:08,wilfried-lorenz,f72b64a0-dd06-4342-ac37-4696052db48c,male,Wilfried,Lorenz,CDU,Bundestag,"Kaufmann, Oberstleutnant a.D.",0,0,https://www.abgeordnetenwatch.de/profile/wilfried-lorenz
2015-05-12 01:00,rainer-spiering,f7918374-3656-4241-a4a2-0abd3c07cd6a,male,Rainer,Spiering,SPD,Bundestag,Oberstudienrat,0,0,https://www.abgeordnetenwatch.de/profile/rainer-spiering
2015-05-12 02:00,jeannine-pflugradt,f7cbbfeb-d2a1-4b08-a8ba-ef064dfcaa4a,female,Jeannine,Pflugradt,SPD,Bundestag,Industriekauffrau,0,0,https://www.abgeordnetenwatch.de/profile/jeannine-pflugradt
2015-05-19 01:08,dr-ralf-brauksiepe,f8083f6c-6239-4dda-ae93-eb3c8bc827cd,male,Ralf,Brauksiepe,CDU,Bundestag,Diplom-Ökonom,0,0,https://www.abgeordnetenwatch.de/profile/dr-ralf-brauksiepe
2015-05-12 02:00,dr-martin-rosemann,f811bdd8-2717-43e9-b1f7-8a563d1966ee,male,Martin,Rosemann,SPD,Bundestag,Diplom-Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/dr-martin-rosemann
2015-05-12 10:00,rudolf-henke,f87d3fe3-58a7-4614-9d8a-a5daf1a2d7f9,male,Rudolf,Henke,CDU,Bundestag,Arzt,0,0,https://www.abgeordnetenwatch.de/profile/rudolf-henke
2015-05-12 10:00,wolfgang-gunkel,f9468f3b-ed53-4dc0-ae84-07f56b9b9c38,male,Wolfgang,Gunkel,SPD,Bundestag,Diplom-Verwaltungswirt,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-gunkel
2015-05-20 01:08,peter-meiwald,fa4a5a23-683f-4cf1-9622-fab7ad6fa84c,male,Peter,Meiwald,DIE GRÜNEN,Bundestag,Diplom-Sozialpädagoge,0,0,https://www.abgeordnetenwatch.de/profile/peter-meiwald
2015-05-30 01:09,dorothee-bar,fa5852b6-2580-4ebf-893e-5d7ac3ac0b1a,female,Dorothee,Bär,CSU,Bundestag,Dipl.-Politologin,0,0,https://www.abgeordnetenwatch.de/profile/dorothee-bar
2015-05-15 01:08,axel-e-fischer,fabe0ba3-d858-45ab-9d85-669498d86d68,male,Axel E.,Fischer,CDU,Bundestag,"Diplomingenieur, Elektroinstallateur",0,0,https://www.abgeordnetenwatch.de/profile/axel-e-fischer
2015-05-12 09:00,matthias-lietz,fb1276a6-b433-41b1-8d76-c115b6f14799,male,Matthias,Lietz,CDU,Bundestag,Diplom-Ingenieur,0,0,https://www.abgeordnetenwatch.de/profile/matthias-lietz
2015-05-24 01:08,aydan-ozoguz,fb312e55-42b5-4a09-89ae-987b15c33ec3,female,Aydan,Özoguz,SPD,Bundestag,Studium der Anglistik,0,0,https://www.abgeordnetenwatch.de/profile/aydan-ozoguz
2015-05-12 01:00,lena-strothmann,fc24abe3-a5da-4dec-b766-0a971a233b29,female,Lena,Strothmann,CDU,Bundestag,"Damenschneidermeisterin, Handwerksunternehmerin",0,0,https://www.abgeordnetenwatch.de/profile/lena-strothmann
2015-05-12 00:00,peter-wichtel,fc6554cd-9d00-4f10-8eef-8664191e6ad9,male,Peter,Wichtel,CDU,Bundestag,Kaufmännischer Angestellter,0,0,https://www.abgeordnetenwatch.de/profile/peter-wichtel
2015-05-12 00:00,thomas-lutze,fcc51aa0-f054-497b-8a0e-eebb6b78e244,male,Thomas,Lutze,DIE LINKE,Bundestag,"Maschinenbauer, Bürokaufmann",0,0,https://www.abgeordnetenwatch.de/profile/thomas-lutze
2015-05-31 01:08,anja-hajduk,fcd17e24-37bd-4532-8b4c-40ec785476a5,female,Anja,Hajduk,DIE GRÜNEN,Bundestag,Diplom-Psychologin,0,0,https://www.abgeordnetenwatch.de/profile/anja-hajduk
2015-05-31 01:08,willi-brase,fddb34b5-8493-4d21-8a96-8802358096b5,male,Willi,Brase,SPD,Bundestag,"Großhandelskaufmann, Sozialpädagoge",0,0,https://www.abgeordnetenwatch.de/profile/willi-brase
2015-05-29 01:08,iris-gleicke,fe4d1e68-ea17-4b50-8c61-a17ae2309dd5,female,Iris,Gleicke,SPD,Bundestag,Bauingenieurin,0,0,https://www.abgeordnetenwatch.de/profile/iris-gleicke
